,x_axis,value,OTG,UTG,SOLL,value_mean,value_std+,value_std-,mean_rolling,mean_rolling2,std_rolling+,std_rolling-
15,16,65.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,69.48838804454546,67.0,93.13564337890219,45.84113271018874
16,17,80.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,70.45454545454545,71.0,96.85049164965827,44.05859925943264
17,18,85.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,71.36363636363636,73.0,99.91608013687399,42.81119259039873
18,19,70.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,70.45454545454545,74.0,100.11795977832213,40.79113113076877
19,20,35.07587005,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,66.82507909545456,67.01517401,96.62075810452798,37.02940008638113
20,21,1.72165733,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,61.52704794363637,54.359505476,90.44366326732025,32.61043261995249
21,22,20.68033766,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,57.043442276363635,42.495573007999994,86.88868015193384,27.198204400793422
22,23,20.49818428,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,53.45236812,29.595209863999997,81.29109862415368,25.613637615846336
23,24,15.61510677,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,48.053741462727274,18.718231218,74.61121197782303,21.496270947631515
24,25,67.19154926,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,48.252973213636366,25.14136706,74.81044372873212,21.695502698540608
25,26,48.20402603,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,46.27152103454545,34.437840800000004,75.27351616792518,17.269525901165714
26,27,76.40895385,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,47.30869865727273,45.583564038000006,74.59148792844336,20.0259093861021
27,28,39.57008907,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,43.63325220909091,49.397944996,70.60970485281415,16.656799565367674
28,29,3.386896866,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,36.21387919690909,46.9523030152,61.83945005103635,10.588308342781826
29,30,70.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,36.21387919690909,47.5139931632,58.86280133681457,13.56495705700361
30,31,75.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,39.843345556,52.8731879572,63.152968047736515,16.53372306426349
31,32,70.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,46.05046761690909,51.5913971872,69.04854636009391,23.05238887372427
32,33,73.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,50.806800556909096,58.277379373200006,74.0879270689213,27.52567404489689
33,34,72.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,55.48878380418182,72.0,81.72233040069966,29.255237207663978
34,35,78.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,61.16013773418182,73.6,82.4300077076124,39.89026776075124
35,36,80.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,62.324542346909084,74.6,88.49500092223188,36.154083771586286
36,37,54.65006307,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,62.910545714181815,71.530012614,89.34520273805589,36.47588869030774
37,38,42.46719866,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,59.824931606,65.423452346,87.31372084892055,32.33614236307944
38,39,15.97577983,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,57.67999440236363,54.218608312,84.60825647307027,30.751732331657
39,40,31.91542093,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,60.27349658999999,45.001692498,88.09544935647789,32.4515438235221
40,41,7.611265501,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,54.60179345372728,30.523945598199997,82.39854714521718,26.805039762237385
41,42,78.18120686,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,54.89099407736364,35.2301743562,80.93116334851644,28.85082480621084
42,43,83.40488583,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,56.10962006190909,43.417711790199995,85.44670221243348,26.772537911384696
43,44,51.31089143,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,54.13788291918181,50.484734110199994,83.39930458629337,24.87646125207026
44,45,82.75371321,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,55.11549321100001,60.6523925662,81.96227111809802,28.268715303902006
45,46,27.96219087,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,50.56660147190908,64.72257764,76.35564315153859,24.777559792279572
46,47,44.79605683,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,47.36624300190909,58.045547634,67.43077371780883,27.30171228600935
47,48,92.16267939,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,50.77648084918182,59.797106346,70.17854377218612,31.374417926177525
48,49,45.71046546,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,51.07132328554546,58.677021151999995,68.94743379877438,33.19521277231654
49,50,54.33772671,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,54.558773001909096,52.993823852000006,72.33296776533385,36.78457823848434
50,51,54.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,56.56646200827272,58.201385677999994,72.94327646636464,40.189647550180815
51,52,65.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,61.78361969,62.242174311999996,75.77323680060798,47.79400257939203
52,53,54.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,59.585328157272734,54.609638434,76.16235182976054,43.00830448478493
53,54,65.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,57.91215671818182,58.467545341999994,72.43750861994474,43.3868048164189
54,55,55.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,58.24753022454545,58.6,72.05380606816831,44.44125438092258
55,56,70.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,57.0881017509091,61.8,74.90004803969951,39.27615546211868
56,57,44.86569054,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,58.624783539090906,57.773138108,76.53613409736424,40.71343298081757
57,58,93.19446612,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,63.024638929090905,65.612031332,81.39438785852512,44.65488999965669
58,59,78.14941051,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,61.750705394545456,68.241913434,80.63402334412717,42.86738744496373
59,60,54.01548411,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,62.505707089999994,68.045010256,81.6542171925806,43.357196987419385
60,61,24.93109723,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,59.83237713727272,59.031229702,78.76717294152242,40.89758133302303
61,62,69.37226849,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,61.22985609090909,63.932545292,80.16465189515878,42.29506028665939
62,63,75.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,62.138947,60.29365206799999,79.90923890907042,44.36865509092958
63,64,80.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,64.50258336363636,60.663769966,80.35943297783314,48.645733749439586
64,65,75.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,65.41167427272727,64.860673144,80.71277002239773,50.1105785230568
65,66,60.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,65.86621972727272,71.874453698,80.83874550454647,50.893693949998976
66,67,70.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,65.86621972727272,72.0,72.36633381954871,59.36610563499672
67,68,60.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,67.24206604181819,69.0,74.47205409663046,60.01207798700592
68,69,75.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,65.58802366727274,68.0,73.98174426391797,57.194303070627505
69,70,65.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,64.39262271181818,66.0,72.28392978179893,56.50131564183743
70,71,70.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,65.84576052,68.0,73.73706758998075,57.95445345001925
71,72,65.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,69.48838804454546,67.0,77.02617165898961,61.9506044301013
72,73,80.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,70.45454545454545,71.0,77.99232906898962,62.916761840101294
73,74,85.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,71.36363636363636,73.0,78.90141997808053,63.8258527491922
74,75,70.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,70.45454545454545,74.0,77.9923290689896,62.916761840101294
75,76,75.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,70.45454545454545,75.0,78.60093338808001,62.3081575210109
76,77,80.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,72.27272727272727,78.0,80.44696618642332,64.09848835903121
77,78,75.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,72.72727272727273,77.0,80.90151164096879,64.55303381357668
78,79,60.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,72.72727272727273,72.0,80.50252484244858,64.95202061209689
79,80,70.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,72.27272727272727,72.0,78.77447528943232,65.77097925602222
80,81,60.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,71.81818181818181,69.0,79.0481698729941,64.58819376336953
81,82,75.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,72.27272727272727,68.0,80.6664478693725,63.87900667608203
82,83,65.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,72.27272727272727,66.0,80.16403434270802,64.38142020274651
83,84,70.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,71.36363636363636,68.0,79.16223763682521,63.56503509044751
84,85,65.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,69.54545454545455,67.0,76.56361281201896,62.527296278890134
85,86,80.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,70.45454545454545,71.0,77.72715909002136,63.18193181906955
86,87,85.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,71.36363636363636,73.0,77.75823635823416,64.96903636903856
87,88,70.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,70.45454545454545,74.0,79.0625759780159,61.846514931075006
88,89,73.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,70.27272727272727,74.6,82.60429028539686,57.94116426005767
89,90,72.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,71.36363636363636,76.0,91.79673177584867,50.93054095142405
90,91,78.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,72.0909090909091,75.6,94.84342584599096,49.33839233582722
91,92,80.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,73.9090909090909,74.6,101.01592075372864,46.802261064453184
92,93,54.65006307,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,72.05909664272727,71.530012614,98.49375366660136,45.624439618853174
93,94,42.46719866,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,70.01066015727272,65.423452346,97.4994494001933,42.52187091435215
94,95,15.97577983,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,65.09936741454545,54.218608312,92.0276294852521,38.1711053438388
95,96,31.91542093,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,62.091678408181814,45.001692498,89.91363117465973,34.2697256417039
96,97,7.611265501,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,55.51088436281818,30.523945598199997,83.3076380543081,27.714130671328267
97,98,78.18120686,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,54.89099407736364,35.2301743562,80.93116334851645,28.85082480621082
98,99,83.40488583,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,56.10962006190909,43.417711790199995,85.44670221243351,26.772537911384678
99,100,51.31089143,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,54.13788291918181,50.484734110199994,83.39930458629338,24.87646125207024
100,101,82.75371321,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,55.11549321099999,60.6523925662,81.96227111809802,28.268715303901974
101,102,27.96219087,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,50.566601471909095,64.72257764,76.35564315153863,24.77755979227957
102,103,44.79605683,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,47.36624300190909,58.045547634,67.43077371780885,27.301712286009337
103,104,92.16267939,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,50.77648084918182,59.797106346,70.17854377218615,31.374417926177507
104,105,45.71046546,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,51.071323285545446,58.677021151999995,68.9474337987744,33.195212772316495
105,106,54.33772671,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,54.558773001909096,52.993823852000006,72.33296776533388,36.78457823848432
106,107,54.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,56.56646200827274,58.201385677999994,72.94327646636467,40.1896475501808
107,108,65.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,61.78361969,62.242174311999996,75.72337086281816,47.84386851718184
108,109,54.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,59.585328157272734,54.609638434,73.24174714143196,45.92890917311351
109,110,65.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,57.91215671818182,58.467545341999994,65.90618719269706,49.91812624366657
110,111,55.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,58.24753022454545,58.6,65.05498704742223,51.44007340166867
111,112,70.0,95,50,60,60.90079102078572,81.92650283251335,39.875079209058086,57.0881017509091,61.8,64.09524096745113,50.08096253436707
